ID,BusinessName,AddressLine2,AddressLine3,PostCode,Longitude,Latitude
104710,Kelvinside Academy Playing Grounds,1030 Great Western Road,Glasgow,G12 0NP,-4.309133,55.884771
10028,Kember And Jones,134 Byres Road,Glasgow,G12 8TD,-4.295156,55.873646
132791,Kenburn Social Club,43 Vulcan Street,Glasgow,G21 4BP,-4.232732,55.881185
111791,Kennishead Tenants Hall,10 Kennishead Avenue,Glasgow,G46 8RA,-4.323675,55.813163
92234,Kentucky Fried Chicken,20 Cuthbertson Street,Glasgow,G42 7RJ,-4.265492,55.839171
18979,Kentucky Fried Chicken,5 Darnley Mains Road,Glasgow,G53 7RH,-4.340714,55.805056
53571,Kentucky Fried Chicken,178 Argyle Street,Glasgow,G2 8BT,-4.256303,55.858645
56102,Ketchup / Radio / Nude,46 Ashton Lane,Glasgow,G12 8SJ,-4.292992,55.87463
47803,KFC,10 Westhorn Drive,Glasgow,G32 8YX,-4.169764,55.835838
24903,KFC,382 Helen Street,Glasgow,G51 3AD,-4.319128,55.853684
22628,KFC (Great Britain) Ltd,981 Gallowgate,Glasgow,G31 4BW,-4.212689,55.85489
82804,Khublai Khan,26 Candleriggs,Glasgow,G1 1LD,-4.245418,55.857757
629293,Kids And Adults Together In Sighthill,1 Fountainwell Square,Glasgow,G21 1RL,-4.238256,55.874092
360833,Killermont Polo Club,2022 Maryhill Road,Glasgow,G20 0AB,-4.300785,55.898265
48958,Kimbles,55 St Enoch Square,Glasgow,G1 4BW,-4.254458,55.857412
31107,Kings,64 Renfield Street,Glasgow,G2 1NQ,-4.255608,55.863475
132425,King's Lodge,91 Union Street,Glasgow,G1 3TA,-4.257374,55.860297
65863,King's Theatre,297 Bath Street,Glasgow,G2 4JN,-4.268745,55.865112
113043,Kingswood Bowling Club,17 Kingsbrae Avenue,Glasgow,G44 4PP,-4.247809,55.823354
618965,Kinning Perk,8 Harvie Street,Glasgow,G51 1BW,-4.289387,55.852767
36403,Kirstie Birr,22 Parkbrae Avenue,Glasgow,G20 9PH,-4.265767,55.889712
22952,Knife And Fork Cafe,460 Duke Street,Glasgow,G31 1QN,-4.215535,55.85829
123761,Koh I Noor,225 North Street,Glasgow,G3 7DL,-4.272258,55.866153
128384,Konaki,922 Sauchiehall Street,Glasgow,G3 7TF,-4.284479,55.865774
25964,Kool Ba,109 Candleriggs,Glasgow,G1 1NP,-4.2458,55.858838
10836,KPMG  (Restaurant Associates),191 West George Street,Glasgow,G2 2LB,-4.258531,55.862334
200657,Kushion,158 Bath Street,Glasgow,G2 4TB,-4.260932,55.864609
19456,La Bodega,1120 South Street,Glasgow,G14 0AP,-4.354441,55.876947
48576,La Catering (The Pod),1 Lonmay Road,Glasgow,G33 4EL,-4.145026,55.865687
49192,La Famiglia,109 Cleveden Road,Glasgow,G12 0JU,-4.307365,55.888651
124638,La Fiorentina,2 Paisley Road West,Glasgow,G51 1LE,-4.279751,55.853836
108509,La Lanterna,35 Hope Street,Glasgow,G2 6AE,-4.259536,55.859557
104693,La Parmigana,449 Great Western Road,Glasgow,G12 8HH,-4.280988,55.874934
95677,La Riviera,147 Dumbarton Road,Glasgow,G11 6PT,-4.300132,55.87047
612677,La Rotunda,28 Tunnel Street,Glasgow,G3 8HL,-4.283461,55.859322
126907,La Tasca,39 Renfield Street,Glasgow,G2 1JS,-4.257098,55.861875
26713,La Tasca,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
26598,La Vallee Blanche,360 Byres Road,Glasgow,G12 8AR,-4.290518,55.877408
15649,La Vita Pizzeria,161 Queen Street,Glasgow,G1 3BJ,-4.252121,55.860663
594126,Laboratorio Espresso,93 West Nile Street,Glasgow,G1 2SH,,
108514,Ladbrokes Racing Ltd,101 Hope Street,Glasgow,G2 6LL,-4.259448,55.86079
36364,Lady Emily Cakes,49 Westland Drive,Glasgow,G14 9PE,-4.337305,55.879917
19447,Lamora,1170 Argyle Street,Glasgow,G3 8TE,-4.28642,55.865621
114735,Langside Cafe,33 Langside Place,Glasgow,G41 3DL,-4.272459,55.826901
114802,Lansdowne Restaurant,7 Lansdowne Crescent,Glasgow,G20 6NQ,-4.276185,55.874538
624669,Las Iguanas,18 West Nile Street,Glasgow,G1 2PW,-4.254967,55.860962
79544,Lauras Coffee Shop,15 Busby Road,Glasgow,G76 9BY,-4.235333,55.790382
507902,Lazarette Cafe,150 Pointhouse Place,Glasgow,G3 8RS,-4.268697,55.86017
221700,Le Bistro Beaumartin,161 Hope Street,Glasgow,G2 2UQ,-4.258531,55.862334
624652,Leonardo And Co,283 Sauchiehall Street,Glasgow,G2 3HQ,-4.263947,55.865326
96002,Lets Eat,10 Dundasvale Court,Glasgow,G4 0JS,-4.258981,55.868986
607014,Levy Restaurants,1 Scottish Exhibition Centre,Glasgow,G3 8YW,-4.288154,55.86087
594143,Levy Restaurants / SSE Hydro,Congress Road,Glasgow,G3 8YW,-4.288154,55.86087
315927,Light Bite,17 Sinclair Drive,Glasgow,G42 9PR,-4.266867,55.826564
109656,Lily's,103 Ingram Street,Glasgow,G1 1DX,-4.245656,55.859397
124156,Linda's Lunchbox,420 Old Shettleston Road,Glasgow,G32 7JZ,-4.16989,55.852417
48224,Lindens Catering,226 South Street,Glasgow,G11 6JY,-4.328072,55.870987
95166,Linthouse Bowling Club,15 Drumoyne Avenue,Glasgow,G51 4AP,-4.329597,55.860416
556102,Little Botanica,741 Pollokshaws Road,Glasgow,G41 2AA,-4.270716,55.835902
79746,Little Italy,205 Byres Road,Glasgow,G12 8TN,-4.29507,55.874348
480305,Little Roma Cafe,16 Norby Road,Glasgow,G11 7BN,-4.323825,55.876145
221699,Little SoHo Jordanhill Bar Pizzeria,512 Crow Road,Glasgow,G13 1NU,-4.325679,55.883894
129960,Living Room,150 St Vincent Street,Glasgow,G2 5NE,-4.258872,55.861888
551901,Locavore,66 Nithsdale Road,Glasgow,G41 2AN,-4.271241,55.836953
116796,Loch Fyne Shellfish Bar,192 London Road,Glasgow,G40 1PB,-4.238478,55.854064
126056,Lodge Knightswood No.1445,40 Priory Road,Glasgow,G13 2SZ,-4.337332,55.894988
96723,Lodging House Mission,35 East Campbell Street,Glasgow,G1 5DT,-4.237527,55.856148
75196,Log Cabin Restaurant,32 Bredisholm Road,Glasgow,G69 7HL,-4.10582,55.850295
511164,Lola And Livvy's,245 Argyle Street,Glasgow,G2 8DL,-4.258365,55.858383
116804,London Road Social Club,1524 London Road,Glasgow,G31 4QA,-4.194612,55.844591
581096,Loon Fung,417 Sauchiehall Street,Glasgow,G2 3LG,-4.269064,55.865924
406812,Lord Hope Cafe,139 St James Road,Glasgow,G4 0LY,-4.255641,55.866893
133163,Lord Todd Amenity Centre,11 Weaver Street,Glasgow,G4 0RD,-4.238014,55.863222
35805,Lucky 7,166 Bath Street,Glasgow,G2 4TB,-4.260932,55.864609
48924,Luigi's,1044 Pollokshaws Road,Glasgow,G41 3EB,-4.279512,55.831471
10510,Luv Cafe,1121 Govan Road,Glasgow,G51 4RX,-4.329605,55.864011
444480,Lychee Oriental,59 Mitchell Street,Glasgow,G1 3LN,-4.256295,55.859338
44669,Mabel Mckinlay Tearoom (Glasgow Royal Infirmary),16 Alexandra Parade,Glasgow,G31 2ER,-4.232265,55.865249
534335,Mac Snacks,95 Spiersbridge Lane,Glasgow,G46 8AJ,-4.326339,55.801896
607021,MacPhees,2234 Paisley Road West,Glasgow,G52 3SJ,-4.358337,55.846018
124670,MacPhee's Sandwich Bar And Deli,1288 Paisley Road West,Glasgow,G52 1DB,-4.324414,55.84776
106408,Mac's Cafe,45 Harland Street,Glasgow,G14 0AT,-4.349091,55.87651
26419,Maggie May,60 Trongate,Glasgow,G1 5EP,-4.245757,55.857275
594141,Maggie's Cosy Cottage,29 Buchanan Street,Glasgow,G69 6DY,-4.11148,55.850962
25944,Magic Bean Sports Cafe,10 Dougrie Road,Glasgow,G45 9AH,-4.236396,55.806136
49062,Magic Grill,1341 Dumbarton Road,Glasgow,G14 9UZ,-4.343177,55.875742
48482,Malaga Tapas,213 St Andrews Road,Glasgow,G41 1PD,-4.274624,55.845663
49186,Mama's Rasoi,82 Howard Street,Glasgow,G1 4EE,-4.254687,55.856401
84794,Mamma Mia,14 Castlemilk Arcade,Glasgow,G45 9AA,-4.235119,55.806689
31226,Manhattan's Bar and Diner,231 St Andrews Road,Glasgow,G41 1PD,-4.274624,55.845663
48725,Mansion House,20 Glassford Street,Glasgow,,-4.24909007,55.85818028
36421,Marions Coffee Shop,254 Gallowgate,Glasgow,G4 0TS,-4.236938,55.855063
26208,Marks And Spencer Outlet,941 Gallowgate,Glasgow,G31 4BW,-4.212689,55.85489
315914,Martha's,142 St Vincent Street,Glasgow,G2 5LA,-4.25852,55.861876
95492,Maryhill Bowling Club,29 Duart Street,Glasgow,G20 0EG,-4.299646,55.897397
118067,Maryhill Fire Station,775 Maryhill Road,Glasgow,G20 7TL,-4.279393,55.882351
221713,Masala Twist,194 Byres Road,Glasgow,G12 8SN,-4.293818,55.874803
511138,Masala Twist,261 Hope Street,Glasgow,G2 3PS,-4.257465,55.864906
612674,Massimo,57 Elmbank Street,Glasgow,G2 4PQ,-4.268436,55.865576
607015,Master Sun's Hotpot,87 Cambridge Street,Glasgow,G3 6RU,-4.259871,55.866965
19143,McColls,1 Dundas Street,Glasgow,G1 2AH,-4.252667,55.862082
562655,McCune Smith,3 Duke Street,Glasgow,G4 0UL,-4.238776,55.86035
612678,McDonalds,47 Castlemilk Arcade,Glasgow,G45 9UB,-4.233907,55.805867
134621,McDonalds,10 Westhorn Drive,Glasgow,G32 8YX,-4.169764,55.835838
128346,McDonalds,101 Sauchiehall Street,Glasgow,G2 3DD,-4.256815,55.864442
20479,McDonalds,1325 Springburn Road,Glasgow,G21 1UU,-4.232683,55.89286
36481,McDonalds,17 Monument Drive,Glasgow,G33 1AD,-4.186996,55.890984
49087,McDonalds,30 Crow Road,Glasgow,G11 7RY,-4.312117,55.872286
118076,McDonalds,1200 Maryhill Road,Glasgow,G20 9BA,-4.284475,55.886939
26834,McDonalds,800 Westerhouse Road,Glasgow,G34 9PE,-4.119997,55.86888
93186,McDonalds,3 Darnley Mains Road,Glasgow,G53 7RH,-4.340714,55.805056
22230,McDonalds,209 Argyle Street,Glasgow,G1 4QD,-4.257719,55.857981
140049,McDonald's,530 Helen Street,Glasgow,G51 3HR,-4.32041,55.852671
26974,McDonalds Bakers,71 Union Street,Glasgow,G1 3TA,-4.257374,55.860297
128351,McDonalds Bakers,140 Sauchiehall Street,Glasgow,G2 3DH,-4.258023,55.865157
132209,McDonalds Coffee Shop,121 Trongate,Glasgow,G1 5HF,-4.248149,55.857177
95642,McDonalds Restaurant,1300 Duke Street,Glasgow,G31 4EB,-4.199841,55.853449
104716,McDonalds Restaurants Ltd,1841 Great Western Road,Glasgow,G13 2UX,-4.329529,55.891307
27027,McTear's Coffee House,31 Meiklewood Road,Glasgow,G51 4GB,-4.334854,55.853207
556113,Meat Bar,142 West Regent Street,Glasgow,G2 2RQ,-4.259858,55.86373
45038,Mecca Bingo,3 Allerdyce Court,Glasgow,G15 6SA,-4.376618,55.902864
129599,Mecca Bingo Club,8 Springfield Quay,Glasgow,G5 8NP,-4.274804,55.855303
95635,Mecca Social Club,1221 Duke Street,Glasgow,G31 5NZ,-4.195897,55.853501
31354,Mediterraneo,159 Ingram Street,Glasgow,G1 1DW,-4.247372,55.85951
45241,Meet N Eat,140 Allison Street,Glasgow,G42 8RP,-4.263887,55.83628
48584,Mercado,17 Bell Street,Glasgow,G1 1NU,-4.245371,55.858333
571740,Merchant City Casino,18 Glassford Street,Glasgow,G1 1UL,-4.248704,55.857949
221710,Metropole,763 Barrhead Road,Glasgow,G53 6AF,-4.342073,55.822898
9698,Metropolitan,5 Candleriggs,Glasgow,,-4.245728,55.858291
624654,Mia Roma,302 Sauchiehall Street,Glasgow,G2 3JA,-4.263684,55.865763
119589,Millarbank Social Club/Orange Halls,63 Millarbank Street,Glasgow,G21 1BT,-4.235195,55.881472
31085,Miller Primary School,20 Ardencraig Road,Glasgow,G45 0EL,-4.221889,55.804161
460412,Milly's Bakery And Coffee Shop,425 Carntynehall Road,Glasgow,G32 6LQ,-4.182354,55.862424
49176,Mimis,169 London Road,Glasgow,G1 5BX,-4.239421,55.854622
84953,Minesota Fats Snooker Club,1055 Cathcart Road,Glasgow,G42 9AF,-4.258136,55.826895
19659,Mings,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
104621,Mitchell Theatre,10 Granville Street,Glasgow,G3 7DR,-4.273555,55.865644
133070,Mitchells,107 Waterside Road,Glasgow,G76 9DU,-4.23462,55.79159
315951,Mitie Catering Services (Diagio Canteen),99 Borron Street,Glasgow,G4 9XG,-4.24913,55.87526
433057,MITIE Catering Services Ltd,45 Robertson Street,Glasgow,G2 8JD,-4.261742,55.857925
23154,Molly Malone's,1201 Duke Street,Glasgow,,,
406781,Molly's Cosy Cafe,5 Abbot Street,Glasgow,G41 3XE,-4.280669,55.831045
48460,Moniques,32 Lochinver Drive,Glasgow,G44 3NP,-4.262451,55.81293
120804,Monteith Hostel,14 Monteith Row,Glasgow,G40 1AY,-4.237615,55.853235
9764,Montgomery's,9 Radnor Street,Glasgow,G3 7UA,-4.289284,55.866763
18955,Morgan Stanley Canteen,55 Douglas Street,Glasgow,G2 7BA,-4.259844,55.861438
26155,Morisons Cafe,3 Ravenswood Road,Glasgow,G69 6AG,-4.106486,55.851974
134233,Mo's Cafe,89 Woodneuk Road,Glasgow,G53 7QS,-4.350901,55.811495
114292,Mosspark United Church Lunch Club,67 Ladybank Drive,Glasgow,G52 1EZ,-4.329418,55.84434
133541,Mother India,28 Westminster Terrace,Glasgow,G3 7RU,-4.283345,55.865256
53599,Mother India Cafe,1355 Argyle Street,Glasgow,G3 8AD,-4.291216,55.867284
589589,Motorpoint,60 Hamilton Road,Glasgow,G32 9QN,-4.152178,55.839814
112363,Moyra Jaynes,20 Kildrostan Street,Glasgow,G41 4LU,-4.274819,55.838334
109191,Mr India,11 Hyndland Street,Glasgow,G11 5QE,-4.30288,55.871255
97558,Mr Singh's India,149 Elderslie Street,Glasgow,G3 7AW,-4.276005,55.865724
36312,Mrs Jones,33 Carlaverock Road,Glasgow,G43 2RZ,-4.283035,55.818832
74142,Mt. Vernon Bowling and Ten. Club,Bowling Green Road,Glasgow,G32 0SR,-4.141941,55.847092
125751,Mulberry Street,778 Pollokshaws Road,Glasgow,G41 2AE,-4.270558,55.836472
406802,Mums The Chef,71 Niddrie Road,Glasgow,G42 8PT,-4.267814,55.836801
108516,Mussel Inn,157 Hope Street,Glasgow,G2 2UQ,-4.258531,55.862334
556104,My Home Bakery,31 Hyndland Street,Glasgow,G11 5QF,-4.302704,55.871788
537390,Myles Better Cafe,1391 Gallowgate,Glasgow,G31 4EX,-4.198747,55.851896
594145,N Y Slice,369 Sauchiehall Street,Glasgow,G2 3HU,-4.267293,55.865696
594159,Nachos Mexican Restaurant,15 Skirving Street,Glasgow,G41 3AB,-4.280532,55.829798
26186,Naked Soup,6 Kersland Street,Glasgow,G12 8BL,-4.28906,55.877085
221696,Nanakusa,441 Sauchiehall Street,Glasgow,G2 3LG,-4.269064,55.865924
26404,Nandos,763 Barrhead Road,Glasgow,,-4.242509842,55.85779953
35388,Nando's,53 St Enoch Square,Glasgow,G1 4DH,-4.255956,55.857349
612657,Nando's,263 Sauchiehall Street,Glasgow,G2 3EZ,-4.262562,55.865145
22052,Nando's,3 Springfield Quay,Glasgow,G5 8NP,-4.274804,55.855303
18593,Nando's Chickenland Ltd,725 Provan Walk,Glasgow,G34 9DY,-4.138074,55.871218
551905,Nardini's,215 Byres Road,Glasgow,G12 8UD,-4.294404,55.87499
432994,NASZ SKLEP,200 Westmuir Street,Glasgow,G31 5BS,-4.192042,55.85171
107055,NB Leisure,190 Helen Street,Glasgow,G51 3HZ,-4.317941,55.857895
562665,NDR Catering,10 Gartloch Way,Glasgow,G69 8FH,-4.103972,55.87905
95719,Neelim,1590 Dumbarton Road,Glasgow,G14 9DB,-4.352911,55.880194
433059,Neptune Social Club,101 Clifford Street,Glasgow,G51 1QP,-4.302724,55.850002
123447,New Anand Restaurant,76 Nithsdale Road,Glasgow,G41 2AN,-4.271241,55.836953
427411,New City Palace,92 Sauchiehall Street,Glasgow,G2 3DE,-4.256359,55.864846
19595,New Pearl Of India,1019 Cathcart Road,Glasgow,G42 9XJ,-4.259091,55.827659
112550,Newlands Cafe,262 Kilmarnock Road,Glasgow,G43 2XS,-4.286375,55.824603
35146,Nick's Italian Kitchen Bar and Grill,168 Hyndland Road,Glasgow,G12 9HZ,-4.306379,55.876348
102004,Nikkis Sandwich Bar,16 Greenview Street,Glasgow,G43 1SN,-4.29434,55.826207
562671,Nippon Kitchen,91 West George Street,Glasgow,G2 1PB,-4.255654,55.862055
80662,Niu Cafe,78 Calder Street,Glasgow,G42 7RX,-4.265169,55.837739
371796,No 13 Cafe,13 Elder Street,Glasgow,G51 3DY,-4.318628,55.864326
618985,No Way Back,38 Nithsdale Road,Glasgow,G41 2AN,-4.271241,55.836953
433016,No. 1 Chocolate Factory,63 St Georges Road,Glasgow,G3 6JA,-4.271141,55.868097
618976,No16,16 Byres Road,Glasgow,G11 5JY,-4.298849,55.870674
10710,Noble Amusements,159 Trongate,Glasgow,G1 5HF,-4.248149,55.857177
50020,North British Bowling Club,42 Amulree Street,Glasgow,G32 7UN,-4.166217,55.851008
193949,North Star,108 Queen Margaret Drive,Glasgow,G20 8NZ,-4.284179,55.880546
19462,November,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
74061,Nu 2 U St Andrews Church,59 Bowfield Crescent,Glasgow,G52 4HS,-4.368089,55.851655
30768,Nur Restaurant,22 Bridge Street,Glasgow,G5 9HR,-4.25881,55.853935
47957,O Sole Mio,36 Bath Street,Glasgow,G2 1HE,-4.259844,55.861438
25722,O2,8 Elliot Place,Glasgow,,-4.27924274,55.86093689
432999,Ocho,10 Speirs Wharf,Glasgow,G4 9TB,-4.257439,55.872438
360812,Off Shore,3 Gibson Street,Glasgow,G40 2SN,-4.235999,55.854855
193919,Oko Express,80 Queen Street,Glasgow,G1 3DN,-4.25159,55.859487
607020,Old Salty's,1126 Argyle Street,Glasgow,G3 8TD,-4.284857,55.865138
466606,Olympia Bean Machine,14 Orr Street,Glasgow,G40 2AJ,-4.225721,55.849757
371798,Once Upon A Tart,45 King Street,Glasgow,G1 5RA,-4.246414,55.856202
132453,One A The Square,42 University Avenue,Glasgow,G12 8LX,-4.285017,55.872486
432993,One Errol Gardens,1 Errol Gardens,Glasgow,G5 0RA,-4.249875,55.848625
112548,One Seven Ate,178 Kilmarnock Road,Glasgow,G41 3PG,-4.285421,55.826849
26172,One Ten Bar And Grill/Marks Hotel Kitchen,114 Bath Street,Glasgow,G2 2EN,-4.258163,55.864264
19477,One Up/29@Royal Exchange Square,29 Royal Exchange Square,Glasgow,G1 3AJ,-4.252971,55.859875
27078,Open Gate Cafe,56 Hecla Square,Glasgow,G15 8NH,-4.374041,55.909385
35969,Operetta Restaurant And Cafe Bar,58 Waterloo Street,Glasgow,G2 7DA,-4.26278,55.860926
48606,Opium,191 Hope Street,Glasgow,G2 2UL,-4.258109,55.863061
10375,Oran-Mor,731 Great Western Road,Glasgow,G12 8QX,-4.289157,55.87738
84989,Orbit,101 St James Road,Glasgow,G4 0NS,-4.24065,55.863767
556098,Oriental Delight,10 Hillington Road South,Glasgow,G52 2AA,-4.358496,55.846527
104704,Oriental West,609 Great Western Road,Glasgow,G12 8HX,-4.285399,55.876263
48752,Origins,1359 South Street,Glasgow,G14 0XN,-4.364664,55.881272
95034,Orion Way,3 Drumhead Place,Glasgow,G32 8EY,-4.174951,55.832052
48356,Oscar and Holly's,301 Crow Road,Glasgow,G11 7BU,-4.322212,55.877245
68049,Pancho Villa's,26 Bell Street,Glasgow,G1 1LG,-4.245398,55.857964
22489,Panda,3 Springfield Quay,Glasgow,G5 8NP,-4.274804,55.855303
444482,Panevino,1075 Argyle Street,Glasgow,G3 8LZ,-4.2832,55.864144
495610,Papa Tony's,4 Springfield Quay,Glasgow,G5 8NP,-4.274804,55.855303
511121,Papercup Coffee Company,603 Great Western Road,Glasgow,G12 8HX,-4.285399,55.876263
15244,Paperino's,227 Byres Road,Glasgow,,-4.29410291,55.87503818
31371,Paradise (Persian) Restaurant,411 Great Western Road,Glasgow,G4 9JA,-4.278692,55.874221
107100,Parkhead Bowling Club,111 Helenvale Street,Glasgow,G31 4TF,-4.19682,55.850034
562662,Parkway Coffee Limited,260 Springhill Parkway,Glasgow,G69 6GA,-4.113719,55.860711
95688,Partick South Church Vestibule Tearoom,259 Dumbarton Road,Glasgow,G11 6AB,-4.303939,55.870516
115150,Partick Trinity Parish Church,20 Lawrence Street,Glasgow,G11 5HQ,-4.297376,55.873065
79742,Patisserie Francoise,138 Byres Road,Glasgow,G12 8TD,-4.295156,55.873646
31189,Patisserie Irrocco,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
594123,Patisserie Valerie,19 West Nile Street,Glasgow,G1 2PS,-4.255774,55.8611
571734,Patisserie Valerie,79 Gordon Street,Glasgow,G1 3SQ,-4.258211,55.859302
48769,PaulnKal Cafe,48 Clarendon Place,Glasgow,G20 7PZ,-4.268071,55.87165
102831,Peckhams,61 Glassford Street,Glasgow,G1 1UG,-4.249347,55.858566
36360,Peckish,41 West Nile Street,Glasgow,G1 2PT,-4.255448,55.861807
221734,Pelican Bar-Bistro,1377 Argyle Street,Glasgow,G3 8AF,-4.29177,55.867723
131096,Pelican Cafe,763 Shettleston Road,Glasgow,G32 7NN,-4.176627,55.852325
315913,Pesto,57 St Vincent Street,Glasgow,G1 2PF,-4.255004,55.861051
36330,Peters West End,39 Hyndland Street,Glasgow,G11 5QF,-4.302704,55.871788
594115,Petite Cafe,134 Newlands Road,Glasgow,G44 4ER,-4.267372,55.817962
36367,Philpotts,81 Bothwell Street,Glasgow,G2 6TS,-4.261475,55.861031
110732,Piazza Italia,15 John Street,Glasgow,G1 1HP,-4.248133,55.860233
25152,Piccolo Mondo,344 Argyle Street,Glasgow,G2 8LY,-4.261711,55.859031
221708,Picolino Cafe Boyd Orr Building,70 University Avenue,Glasgow,G12 8LS,-4.286157,55.872843
26797,Piece,1056 Argyle Street,Glasgow,G3 8LY,-4.283491,55.864741
624657,Pigout,8 White Cart Court,Glasgow,G43 2AT,-4.285911,55.824593
315909,Pinata,2 Byres Road,Glasgow,,-4.29956881,55.87059235
48722,Pinto,140 Queen Street,Glasgow,G1 3BX,-4.251413,55.860299
36321,Pin-Up Cheeses Ltd,43 Lochlea Road,Glasgow,G43 2XZ,-4.289733,55.820891
21901,Pitstop Cafe,127 Craighall Road,Glasgow,G4 9TP,-4.255295,55.877097
15674,Pit-Stop Cafe,291 Drakemire Drive,Glasgow,G45 9SS,-4.252288,55.803068
571736,Pizza Express,20 Provan Walk,Glasgow,G34 9DL,-4.136909,55.872982
126273,Pizza Express,151 Queen Street,Glasgow,G1 3BJ,-4.252121,55.860663
128374,Pizza Express,436 Sauchiehall Street,Glasgow,G2 3JD,-4.26621,55.86604
371800,Pizza Express,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
18539,Pizza Hut,380 Helen Street,Glasgow,G51 3AD,-4.319128,55.853684
22360,Pizza Hut,881 Gallowgate,Glasgow,G31 4BW,-4.212689,55.85489
606995,Pizza Hut,2 Allerdyce Court,Glasgow,G15 6SA,-4.376618,55.902864
23152,Pizza Hut,735 Provan Walk,Glasgow,G34 9DY,-4.138074,55.871218
133320,Pizza Hut,85 West George Street,Glasgow,G2 1QG,-4.254805,55.862016
26673,Pizza Hut,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
200660,Pizza Hut (uk) Ltd,203 Argyle Street,Glasgow,G2 8BU,-4.256445,55.858068
36373,Plan B Books Ltd,5 Osborne Street,Glasgow,G1 5QN,-4.246067,55.856002
460438,Play Kingdom And King And Queen Cafe,1201 Duke Street,Glasgow,,,
103640,Polish Ex Servicemen's Club,26 Glenfarg Street,Glasgow,G20 7QF,-4.266888,55.872741
36358,Polish Taste,129 London Road,Glasgow,G1 5BS,-4.24069,55.855021
114795,Pollok Community Education Centre Cafe,134 Langton Road,Glasgow,G53 5DP,-4.340922,55.830299
123183,Pollok F.C. Social Club,16 Newlandsfield Road,Glasgow,G43 2XU,-4.287715,55.823229
65394,Pollok Golf Club,100 Barrhead Road,Glasgow,G43 1BG,-4.307365,55.822368
125767,Pollok House,2060 Pollokshaws Road,Glasgow,G43 1AT,-4.303363,55.823261
48115,Pollokshaws Bowling Club,2114 Pollokshaws Road,Glasgow,G43 1AT,-4.303363,55.823261
10728,Polmadie Cafe,63 Jessie Street,Glasgow,G42 0PG,-4.241869,55.834706
80668,Polmadie Fire Station,560 Calder Street,Glasgow,G42 0PA,-4.246393,55.835064
133940,Polo Lounge/Trophy Room,84 Wilson Street,Glasgow,,-4.24981534,55.8588599
123652,Port Dundas Distillery Works Canteen,80 North Canal Bank Street,Glasgow,G4 9XL,-4.250056,55.873023
35276,Portofino Catering,320 Kinfauns Drive,Glasgow,G15 7HA,-4.36751,55.91644
26810,Posh Nosh,86 Maryhill Road,Glasgow,G20 7QB,-4.268573,55.872296
64370,Possilpark Masonic Social Club,83 Bardowie Street,Glasgow,G22 5ET,-4.25364,55.883571
562691,Pot And Kettle BX Ltd,16 Bridgeton Cross,Glasgow,G40 1BW,-4.227152,55.849084
410614,Pret A Manger,146 Queen Street,Glasgow,G1 3BS,-4.251307,55.860669
26113,Pret A Manger,27 Gordon Street,Glasgow,G1 3PL,-4.255164,55.860212
48032,Prezzo,35 St Vincent Place,Glasgow,G1 2ER,-4.25373,55.86085
581110,Prezzo,30 Provan Walk,Glasgow,G34 9DL,-4.136909,55.872982
26506,Prezzo,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
360749,Priesthill And Nitshill Parish Church,100 Priesthill Road,Glasgow,G53 6PG,-4.348508,55.817616
23311,Pulcinella,167 Hope Street,Glasgow,G2 2UQ,-4.258531,55.862334
571728,Punjabi Charing Cross,157 North Street,Glasgow,G3 7DA,-4.27159,55.864026
129772,Q  Club,101 St Georges Road,Glasgow,G3 6JA,-4.271141,55.868097
22962,Qua,68 Ingram Street,Glasgow,G1 1EX,-4.243602,55.859525
132315,Quadrant Catering Ltd,20 Turner Road,Glasgow,G21 4AA,-4.215022,55.878188
132459,Queen Margaret Union,22 University Gardens,Glasgow,,-4.291292,55.873235
132672,Queen's Cafe,515 Victoria Road,Glasgow,G42 8BH,-4.265291,55.83407
75661,R and D's Cafe,125 Bridgegate,Glasgow,G1 5HY,-4.248413,55.854566
185675,Rawalpindi,321 Sauchiehall Street,Glasgow,G2 3HW,-4.265169,55.865457
148246,Reardon's,1060 Pollokshaws Road,Glasgow,G41 3EB,-4.279512,55.831471
122943,Reardon's,42 New City Road,Glasgow,,-4.26125133,55.86875407
26079,Re-charge Bar,1300 Duke Street,Glasgow,G31 4EB,-4.199841,55.853449
133300,Red Onion,257 West Campbell Street,Glasgow,G2 4SQ,-4.261148,55.864192
65862,Renfields St Stephens / Oasis Cafe,256 Bath Street,Glasgow,G2 4JW,-4.265885,55.86512
315972,Response House Cafe,1 Swan Street,Glasgow,G4 0AX,-4.249331,55.869055
25986,Restaurant Bar And Grill,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
123449,Rhubarb,122 Nithsdale Road,Glasgow,G41 5RB,-4.275057,55.83913
129213,Riddrie Bowling Club,90 Smithycroft Road,Glasgow,G33 2RQ,-4.188479,55.868193
80715,Riding For The Disabled Assoc.,75 Caldercuilt Road,Glasgow,G23 5NA,-4.298562,55.905299
